ID,y
5997,111.605680664
5998,93.7911757643
5999,78.4901460783
6001,111.357369253
6002,94.3469992833
6003,111.229487826
6004,94.3586604095
6006,111.792458904
6007,94.4505478624
6011,106.028680086
6012,103.141958584
6014,94.329385025
6015,102.95116837
6016,94.5342540066
6017,112.216389251
6018,95.1969063149
6024,94.6356570438
6025,103.332214796
6026,113.020101545
6028,112.339759601
6029,78.7770149047
6030,94.6012340355
6036,112.511441222
6040,94.1096105191
6041,112.19115854
6042,94.1267744727
6044,94.8078472005
6045,103.437284198
6047,103.610137007
6048,94.1737345453
6049,111.911981092
6051,116.020562652
6052,112.129416997
6053,93.2698677163
6054,112.110695603
6058,103.870441752
6059,94.2439733143
6062,95.0868415713
6063,116.321626038
6064,103.174887856
6065,94.1579621273
6067,94.6567586247
6068,112.176294232
6070,102.678698763
6071,104.231243851
6072,111.810716676
6080,111.810691144
6081,94.1948099255
6084,104.911859081
6087,94.5697654728
6089,103.756926997
6092,111.810652845
6094,93.9998642183
6095,111.857552792
6097,113.451964399
6100,94.2435063315
6104,103.035637447
6105,94.0911300758
6106,111.492716533
6107,78.7917250525
6108,93.8293434124
6109,111.806463457
6110,93.9737069053
6114,111.802815908
6116,93.6548337787
6117,103.462336938
6118,94.7783497863
6123,78.974405048
6125,111.87467659
6128,111.605511486
6130,102.936629755
6132,111.407733651
6137,79.7148200757
6139,112.112759024
6140,94.5348531916
6141,113.307170651
6142,104.325301213
6144,110.180700242
6145,94.6771712161
6146,94.2199386627
6149,93.3226185097
6156,94.0841000557
6159,112.899369149
6160,94.534789361
6162,103.289019538
6164,111.124291068
6165,93.6332097358
6168,79.76321357
6169,111.55194845
6170,94.1881840089
6171,111.723000722
6172,93.3474175768
6173,113.515735775
6176,95.5202023192
6177,93.2109590288
6178,94.5499020689
6180,94.3350779817
6181,103.453409471
6182,94.2971198326
6185,93.8436618531
6186,111.919043547
6188,112.141525567
6189,94.6018034595
6192,105.03777678
6193,94.2325085387
6194,103.583822998
6195,94.2847492412
6196,116.032291759
6197,93.8421879905
6201,111.988644417
6202,94.0984370551
6203,112.06176578
6204,93.8531596073
6207,117.789741088
6209,94.318899909
6210,94.2142202499
6211,112.400773214
6213,112.188297891
6216,93.1956505626
6217,93.6483311987
6219,94.1271220329
6222,78.5779361815
6223,94.638433911
6235,95.1037618827
6240,94.5990924226
6242,94.1123378697
6247,94.1466809837
6251,111.766665929
6254,111.390529099
6255,94.5207665336
6260,103.279902547
6261,94.3844903062
6262,103.495207248
6264,111.858919226
6269,103.478151337
6271,104.155254477
6275,112.638721337
6276,94.181380295
6278,94.8897238146
6279,112.287673737
6281,112.267874742
6284,94.0223914417
6286,93.9526335557
6287,78.6997741586
6288,94.6007356169
6292,94.0354590826
6293,93.938248486
6295,94.1082166922
6298,111.503776733
6300,111.258743477
6304,103.142767584
6308,110.946081854
6310,94.7561874431
6312,111.588362574
6320,94.5485476115
6324,93.4275809098
6325,111.783994517
6330,95.0173745488
6336,111.650962566
6340,103.900090414
6341,95.7499151732
6342,104.059328033
6344,94.2940887298
6345,112.195963767
6347,112.568798266
6348,94.0031545243
6349,111.371991651
6351,78.6539543405
6353,112.247444278
6354,93.9185818135
6357,93.7317010659
6358,103.079537012
6360,102.491259178
6363,113.120574791
6364,93.1720651217
6368,112.712567781
6370,94.0988846373
6371,94.0757189186
6377,94.9327934501
6379,94.3192389186
6381,93.9893750982
6382,78.6291365389
6383,112.544978842
6388,111.60348034
6390,111.52557021
6392,102.431023929
6393,94.3835792916
6395,94.3731499946
6398,102.481816547
6401,78.5185068996
6402,93.3986168531
6403,111.576596964
6405,93.8267113463
6406,93.1919495432
6407,111.833218717
6409,103.31019523
6411,93.9457809047
6413,94.4953901515
6416,104.536264789
6417,93.9778680493
6418,93.6960282303
6419,116.836099701
6420,112.180319417
6426,112.244611219
6429,93.9001064411
6430,93.9687793357
6431,111.562652621
6432,94.0810332585
6434,94.5019873882
6437,112.96137907
6438,94.2574739724
6439,103.136646227
6440,93.9021275473
6441,93.9328859679
6442,110.986049482
6443,93.8582745096
6445,94.3411537191
6448,111.451023045
6450,110.778825966
6453,94.4026572819
6455,94.2367278067
6457,93.6482705629
6458,111.13404154
6461,93.7947078483
6464,112.128979361
6467,93.7663181581
6469,94.536325718
6470,78.8885384053
6471,94.0329431741
6473,103.105211421
6474,93.9438394576
6479,93.7134265011
6481,93.5466269428
6484,111.728708011
6495,95.7551977083
6496,110.973847935
6505,110.678154363
6506,93.9973492439
6508,95.0794097422
6509,94.0168230157
6510,103.204442282
6512,103.159354835
6513,93.7924465166
6514,111.458775839
6515,93.0707224199
6519,94.2566985022
6521,93.7163898493
6523,78.3571361556
6525,105.196210497
6526,94.0153823053
6528,94.2384488157
6529,111.075579773
6531,103.55642757
6533,104.159590385
6534,94.5127837105
6535,111.213341512
6536,93.2194544599
6537,112.068283534
6540,92.9611122807
6541,112.04233835
6547,94.5941040405
6548,111.108256866
6551,111.733018515
6553,110.678855661
6555,104.759923004
6556,94.8154015683
6561,78.3476938846
6564,93.5405626068
6565,111.325024026
6568,94.0817278318
6569,110.721819695
6573,103.163124486
6574,93.6750459466
6577,111.522127629
6579,113.07391233
6581,93.5914207889
6582,110.924978927
6585,105.587326242
6586,94.3431420723
6589,102.558824157
6590,78.4359628505
6593,93.8628756072
6594,110.757287607
6595,93.1585269318
6599,93.4219405124
6600,93.2450322463
6601,110.105185185
6602,92.6265500862
6603,111.114087318
6604,93.5748323144
6607,103.472566349
6608,104.585448431
6609,93.3426435937
6611,93.6816774209
6613,110.721679268
6614,94.0587987387
6616,93.2938511451
6617,110.721666501
6618,93.8199129197
6619,102.814436516
6621,104.726913596
6627,103.549527708
6629,110.367992859
6631,78.4548280015
6634,93.908159167
6636,93.765145084
6638,94.086188873
6639,110.714973973
6641,111.100194983
6642,93.8992335421
6651,113.802453582
6654,78.8843173456
6657,94.1137376502
6663,93.4823656759
6665,112.133622683
6666,93.8313608569
6668,93.8197533433
6669,104.590901116
6670,93.8165554941
6671,95.9485324499
6673,94.1404160966
6675,93.6614975737
6676,78.3917632928
6677,93.9089046122
6679,93.7675425678
6680,110.998605543
6681,102.86994678
6685,102.968116693
6688,94.432589293
6689,93.5641183466
6690,110.370505373
6692,110.694091016
6693,93.932370715
6694,93.7196171211
6698,115.458469763
6699,93.4037712472
6700,110.493704676
6701,93.4676092104
6702,110.796524221
6704,93.5640704736
6707,110.378277191
6712,110.922005127
6713,92.9831091327
6715,93.4021584189
6721,110.094482991
6722,93.5933264431
6723,111.526895431
6724,93.2652651586
6725,115.852006943
6731,111.054808741
6735,87.3010186031
6736,93.4811929593
6737,104.014972937
6738,93.3911974377
6739,102.050705203
6741,102.412688707
6743,93.9953203112
6745,93.7231109067
6747,110.327539049
6749,93.6051553305
6750,103.178632613
6751,114.27225009
6752,93.325898662
6753,110.586726228
6755,113.580215433
6756,94.0592214662
6757,103.173292584
6759,110.899774111
6761,93.1959083105
6763,93.8369812803
6764,117.836333768
6765,94.0229888394
6766,111.047876359
6768,110.910075481
6771,93.3502266759
6773,93.8580223175
6774,93.678504584
6778,111.411067189
6779,94.0316962097
6781,92.7714415244
6784,93.3497643341
6786,93.8455998037
6787,111.292117809
6790,93.3063687892
6793,103.559147354
6795,109.915533529
6798,111.285391723
6806,102.922901645
6807,94.7258160894
6810,93.2422075005
6815,110.950437565
6816,93.4386541588
6817,102.125331004
6818,93.783734597
6819,103.058706169
6820,93.8578391357
6822,93.2725421135
6823,114.703813513
6824,110.487190152
6825,93.9054390374
6828,78.4390141491
6829,111.282904785
6831,110.717703988
6832,93.4220613881
6833,110.241876394
6834,93.8133689418
6836,93.8761193575
6837,110.817312363
6838,93.0993384485
6840,102.311770404
6843,92.9520871489
6845,92.5565368545
6846,93.2489489205
6847,110.053095751
6851,111.183797401
6852,92.9185590372
6853,110.294607973
6858,93.9374880429
6861,111.331951216
6863,109.869859563
6864,78.4153631351
6865,94.0120920635
6866,110.629681662
6867,94.1746095521
6868,102.515034927
6869,93.8205147199
6870,110.487043341
6874,110.86524255
6875,93.516166433
6877,110.72908643
6878,93.1829756473
6880,93.5659957018
6883,110.187448934
6884,93.3017476877
6886,93.7916963109
6890,94.1795751733
6893,110.838294687
6894,93.5816871656
6899,110.729016217
6900,93.4819913395
6904,92.8387383501
6905,110.568520383
6906,92.9783624034
6910,93.6824619939
6912,103.049893669
6913,111.00364499
6920,93.411983707
6922,93.6666153995
6923,109.887895704
6926,93.8931625404
6927,110.54905501
6928,93.4528164033
6931,111.223747869
6933,93.0756287042
6936,92.6897902584
6937,110.736869309
6939,112.619789722
6941,93.6213900145
6942,111.242644803
6943,93.3510752031
6944,101.843905827
6945,93.7511570161
6946,113.370223637
6947,114.759722695
6949,103.148375534
6951,103.300667125
6953,112.00111008
6954,98.0075131849
6955,111.437539685
6963,110.129884174
6964,93.3226564901
6966,93.6575082925
6968,93.1324205603
6970,102.791203069
6972,111.497056808
6976,111.354142241
6978,110.623136772
6981,102.67918197
6985,103.89528983
6986,93.1814047364
6987,110.772222911
6989,111.16861698
6991,114.694083916
6993,112.968380499
6994,93.9081671752
6995,110.503993643
6996,93.3956061493
6997,110.747837968
6998,78.5209390775
7001,110.130922564
7003,111.644621728
7006,93.8674631873
7008,103.467266861
7010,92.5748872911
7011,93.8726833736
7012,112.87304547
7013,93.0367028269
7014,110.741184286
7017,103.254699248
7018,93.6571687843
7019,92.5838078471
7023,93.527487386
7024,101.800207605
7025,93.1679440851
7026,111.332515617
7027,93.19171796
7028,112.817604281
7030,109.95295338
7031,93.887292252
7033,111.277363271
7036,93.6392940999
7037,93.6546477384
7039,93.0501529097
7044,92.9134106935
7045,110.806699795
7046,93.898041176
7049,102.848304165
7050,94.0575645335
7051,102.790944555
7054,110.700215357
7055,93.7611749312
7057,93.2793802934
7060,110.728502381
7061,94.3594222369
7063,92.6225849361
7064,110.533337332
7067,93.530118947
7071,93.5313290567
7074,102.72393187
7075,93.3293501484
7078,110.806594474
7079,92.7537163071
7080,114.679203999
7081,93.792984153
7082,111.020967694
7083,92.9646888404
7085,111.526717154
7092,102.808162946
7094,93.756688785
7100,93.2979095438
7101,110.450447944
7102,110.618972101
7104,110.409018386
7105,94.3592818096
7106,93.5747956446
7107,102.978737029
7108,78.2730477861
7109,93.0577685154
7110,110.732548253
7112,93.93053905
7113,102.733442298
7114,93.8207463265
7116,110.866379202
7117,94.7525922051
7118,103.332216386
7120,93.5339916097
7121,102.237000888
7123,102.621495922
7124,93.9874741487
7127,106.972682296
7131,102.574564872
7132,93.743603209
7133,92.8495847441
7134,110.713472811
7135,93.0255254965
7136,111.134372495
7137,93.0006186971
7141,93.414773408
7144,102.773329018
7147,110.550658189
7148,93.2028125403
7150,92.4207974184
7151,93.5261717251
7152,102.444798143
7154,94.2406122998
7156,93.637088402
7157,103.049271552
7159,114.87939979
7161,93.8013053005
7163,93.8943421748
7164,102.660536238
7167,78.8564566793
7169,103.491818433
7170,93.8352110932
7173,93.9371859554
7174,111.633085563
7177,110.794062199
7178,103.523064966
7179,93.2448985735
7180,78.0248037119
7181,110.540524653
7182,93.7086569669
7184,93.7799986707
7185,111.270767014
7186,92.7089445305
7187,113.75422661
7188,93.2229195169
7189,110.503151166
7191,102.678148305
7193,110.178634375
7197,94.0652234715
7199,92.5576059903
7200,111.020591094
7201,92.9749303341
7204,93.3890228079
7207,110.12944619
7209,109.86515422
7210,92.965676189
7211,102.855183382
7213,91.7880254597
7214,110.73676943
7216,110.71202855
7217,93.1610231274
7220,110.056276953
7224,110.019900142
7225,93.3875631102
7226,110.711996635
7227,92.7659530487
7234,111.270610629
7236,87.9768450757
7239,102.753502843
7240,93.463399223
7242,113.938106466
7244,110.407305093
7245,92.9633601891
7247,111.038352019
7248,92.1343786878
7249,115.083542179
7250,111.432997003
7251,92.4399947036
7252,111.465163883
7253,78.2594967078
7256,93.40898736
7260,93.6482270638
7261,110.685548367
7264,93.5059731191
7269,110.891454909
7270,92.7755811829
7273,110.85175447
7279,92.6829752479
7281,112.906569025
7284,92.2906297542
7285,111.574517486
7286,115.003803731
7287,92.8514587232
7289,93.334669006
7292,93.3407400589
7293,111.221344086
7296,92.8922257059
7297,111.218712785
7298,92.1170178486
7299,111.245165248
7301,102.387880345
7304,110.454301406
7306,114.467754734
7308,93.3872130423
7309,101.737568048
7312,92.6987562794
7313,78.2394802344
7314,93.4469791006
7316,95.6384332308
7319,114.721428411
7321,93.9543050811
7323,93.2893414204
7324,102.223835992
7325,92.6811727633
7328,102.424763169
7330,78.3064598366
7334,92.6811440396
7337,111.45263206
7338,93.5179333045
7339,92.7473704657
7341,92.380881577
7342,111.342470533
7344,111.170984747
7345,109.836922018
7347,110.32115588
7349,112.703532177
7350,93.9573499714
7353,111.378110475
7355,111.106222989
7356,93.3856603881
7357,111.517250236
7358,93.9283832714
7360,92.2791997994
7363,102.159695214
7364,93.5845633745
7366,92.8471508017
7368,93.1175034648
7369,110.718878485
7370,92.6057695153
7373,92.91035036
7374,110.307271952
7375,93.1674441639
7377,96.1311687555
7379,92.5536418908
7380,117.859598193
7382,110.325970192
7383,92.6916662643
7385,92.5681690845
7386,102.997014482
7391,93.5118685748
7394,106.875750902
7396,111.380521458
7397,93.3128353924
7399,95.4048564764
7400,103.129056481
7403,78.2459335668
7405,110.549201535
7408,110.831311711
7414,110.160627276
7416,103.096110535
7417,92.2918486398
7419,92.3773454028
7420,110.874965677
7421,93.244190364
7422,93.2412996525
7423,102.542537474
7425,78.1649683198
7430,92.8765638534
7432,93.2680102665
7433,93.8076156638
7434,109.844273758
7436,110.037219813
7437,92.6465720841
7438,102.434157402
7440,102.479975589
7441,92.6053356511
7442,110.446674086
7445,111.325250326
7446,102.465920992
7448,111.013053557
7450,105.184945541
7451,92.7114820195
7454,111.647502487
7455,92.9409144264
7457,110.834298637
7459,102.389974656
7462,92.9287196949
7464,92.7118677758
7465,112.256428041
7466,92.7415231448
7467,110.222259581
7469,111.095622054
7472,93.2047302853
7473,109.702912824
7479,92.5482456841
7480,103.293867112
7484,110.53699122
7491,92.5511828496
7494,102.929250878
7495,92.6456836169
7501,92.4963810332
7503,92.3928651323
7504,102.793069349
7505,92.5441082347
7508,111.27326093
7509,92.5203560878
7510,78.1923617876
7511,110.458057742
7515,93.1255220046
7516,102.904679154
7517,93.311751601
7518,103.001627965
7519,92.5815271416
7521,93.146242111
7522,102.578947378
7524,103.504543924
7526,102.739440786
7527,92.7987739657
7528,102.192640047
7529,93.0080189865
7534,111.097411959
7537,110.750821985
7538,93.6161402187
7540,92.4994232883
7541,111.378311554
7545,112.853175192
7551,111.015761321
7553,92.6563087663
7554,102.355983105
7555,93.2210158652
7561,111.354634748
7562,93.9260734455
7564,92.6365090324
7565,102.434615484
7566,92.9351501972
7567,113.150524949
7569,101.980065481
7570,93.0449258921
7571,113.349007071
7572,92.9768030934
7574,103.214434388
7578,110.88182506
7579,93.0692617195
7586,92.3853435967
7587,79.6332943305
7590,92.581503404
7593,109.752464228
7594,93.0886538707
7595,92.9350576429
7600,92.3552544841
7601,78.5924367062
7602,92.7994992145
7603,111.541502724
7604,92.3782277211
7606,93.136766583
7608,110.626129331
7613,78.0847242179
7615,110.242455264
7616,110.073708937
7617,112.989413492
7618,92.617411439
7619,102.773659355
7622,93.4598871397
7623,102.182949474
7624,93.2436740281
7625,102.462840277
7626,92.7431927081
7627,102.273878045
7628,77.9737249913
7631,102.432355927
7632,102.777569891
7633,93.0994807548
7634,115.689314652
7635,92.8652633233
7636,110.898195737
7637,110.778792521
7639,92.2778595066
7640,77.9632449333
7644,111.065568403
7645,92.7910154211
7648,102.357657987
7649,93.4379530656
7650,110.569133417
7652,112.200937732
7653,92.566937646
7655,92.761340465
7659,110.85467293
7662,93.424107812
7664,93.2185794895
7666,93.5238167669
7668,93.0361848917
7669,110.842156715
7670,93.3972220956
7672,93.4270165792
7673,110.592923519
7678,92.3004546144
7679,78.1994938963
7680,103.523990645
7683,92.0944201018
7685,114.732462817
7688,92.8605007702
7690,109.762315537
7692,92.4466391272
7693,92.5266706882
7695,111.138379141
7696,92.4007132587
7698,92.4884569741
7699,110.638602886
7702,91.8889214555
7703,110.69529178
7704,92.9718178922
7707,110.157017163
7713,78.1042330622
7715,102.558555636
7717,110.93187277
7718,92.48709875
7719,102.720648619
7721,111.924193729
7722,93.3661309397
7725,101.356774355
7727,103.731112551
7730,78.4928015979
7733,92.7692287165
7735,102.286819846
7740,110.790548755
7741,110.162974457
7742,92.1983426452
7744,110.645632445
7747,92.5909801783
7750,78.7024213683
7752,111.175176899
7754,110.62882205
7756,104.54876763
7757,92.616139733
7758,103.294732797
7760,103.157023051
7761,92.6827253143
7763,109.79805415
7765,92.3264262872
7767,110.760807127
7768,92.3701413666
7771,92.6498577231
7773,91.8269027109
7774,114.600668336
7776,103.118245906
7779,92.1534752749
7783,91.9881349875
7786,116.380671431
7787,92.5611284733
7789,92.3381128543
7791,92.7600076364
7793,92.1800896545
7794,110.168495596
7795,92.1566665728
7799,77.9414623239
7800,109.867770834
7802,93.0270152344
7805,110.384083676
7807,101.868613161
7808,92.9321404698
7811,102.886257689
7817,109.712530367
7818,102.556511802
7819,92.6372280657
7822,92.16483008
7823,110.580086409
7825,110.742156815
7828,92.0643511865
7832,92.6092961439
7833,78.2793940984
7834,110.240650057
7835,92.4588843178
7837,92.7235775331
7840,92.458252413
7842,93.2051065921
7843,111.828327615
7844,92.2424034044
7846,92.5815705504
7850,92.5999637468
7853,110.703146002
7855,111.137048897
7858,92.7494145504
7863,110.565508675
7865,110.701169838
7866,92.2324586775
7868,91.6564273497
7869,110.857832665
7871,78.4232406046
7872,101.43100351
7874,102.151114172
7877,111.147045109
7878,92.4202670506
7879,110.110959319
7881,92.1159257927
7883,92.3948979369
7885,102.422278102
7886,92.4556177488
7889,93.3131955265
7890,103.546909553
7891,92.437526393
7893,92.4647678549
7894,101.968633459
7896,110.397373569
7898,101.993063333
7901,92.5216486559
7902,109.890099036
7904,111.2755829
7905,92.3853014263
7906,116.858267994
7909,92.6661919267
7910,102.017851084
7913,92.5388537174
7918,110.419758316
7919,92.1731774703
7923,91.4094341947
7925,92.568234008
7927,91.8042540911
7930,92.7577449409
7932,92.8755659202
7933,91.69712387
7935,92.5627741233
7939,102.673119827
7942,92.1859091566
7943,111.747081315
7945,102.721202014
7946,92.6505804543
7948,92.7612218596
7949,109.365868143
7950,92.2441418198
7951,110.703846289
7955,101.978118437
7959,92.6485690792
7960,110.634908874
7961,92.9948333941
7962,102.749237148
7964,102.929483112
7965,93.1133513736
7966,110.707134115
7967,104.387871459
7968,92.6222083936
7971,103.050752614
7974,92.1690956862
7976,109.771865208
7978,110.475740404
7982,110.63483866
7983,92.5787441446
7984,102.519696608
7986,92.0498599463
7989,109.365740482
7991,109.88981499
7992,110.446528547
7993,92.5106746853
7994,110.497930677
7995,92.5226248016
7997,92.1118664895
7998,102.519651926
7999,109.576298874
8002,91.938529944
8007,92.4567743332
8009,92.8979284378
8011,92.5709064401
8013,93.4853614224
8015,102.53182759
8017,111.160033765
8019,114.613591365
8023,92.4154834071
8024,111.060249355
8026,110.776879736
8027,92.3339087811
8029,92.9160336064
8030,110.592746685
8031,92.5885338129
8033,93.5619849151
8035,92.2725479117
8036,102.76544921
8039,103.181688532
8042,92.0164865352
8044,92.0809303564
8046,77.8444622065
8048,110.594543287
8049,92.3419036137
8050,102.128227727
8053,92.3211999296
8054,92.4221771265
8059,92.2527896498
8061,93.3587592703
8062,109.572014674
8064,110.115839162
8066,102.922784311
8067,93.0264651111
8068,92.0637334264
8070,92.6372051901
8071,110.993046257
8072,92.3616311219
8076,92.3670928503
8080,91.4591462211
8081,111.460335993
8084,104.048724217
8087,110.300526804
8089,91.5721304633
8090,117.674386956
8091,102.439158921
8094,116.025274162
8100,91.7776039059
8101,92.9313683922
8110,92.486939087
8111,109.902852111
8112,92.6556109877
8115,110.553254929
8116,93.0828896786
8118,110.11566682
8121,115.431001886
8125,111.02162745
8127,110.981902439
8128,92.7852681185
8129,109.875710313
8131,92.885569675
8138,92.5259747608
8139,101.932952743
8140,92.2236081012
8141,91.7304370905
8142,110.634610303
8143,110.191530024
8145,110.794665532
8146,91.6749560074
8148,109.481404811
8153,111.044525453
8154,91.3317715219
8155,112.953160804
8161,92.467605152
8162,110.547907068
8163,92.2544850109
8166,110.626156631
8168,110.903890727
8170,92.1818825378
8172,109.60083858
8173,91.9914509051
8176,102.249449668
8179,92.0180085693
8181,92.5479237892
8182,114.264545145
8184,110.444519594
8190,102.996158293
8191,92.9120491747
8194,110.489218819
8196,111.974960441
8198,110.865274168
8199,110.660682786
8201,111.131454169
8202,92.262701524
8207,92.9884334315
8208,109.566055716
8211,110.893599238
8214,110.179660929
8217,92.3257486194
8218,110.180854119
8222,92.2576535261
8229,102.983556122
8231,92.2657456012
8233,92.8447895118
8236,92.3897257072
8238,112.252022027
8240,101.454889238
8243,102.613945595
8246,110.321709826
8250,92.2635179758
8254,93.2157803165
8256,77.8704221554
8257,109.51623399
8258,91.9784724775
8260,92.5239659638
8261,109.819449428
8263,113.912066726
8264,92.4525668676
8267,110.341340293
8268,91.7837962755
8271,92.3250156987
8272,109.565851458
8275,92.8784012864
8276,94.2770926105
8277,111.82599822
8278,114.216196461
8279,92.1011479495
8280,109.479879125
8281,93.3604162757
8282,109.352595242
8287,110.87526676
8288,91.7959163377
8289,112.241326356
8294,92.0140168049
8296,92.0836334202
8299,109.504129426
8302,102.448609608
8308,110.694787708
8314,102.681497752
8315,93.1642973813
8316,110.042777232
8317,93.1793566522
8319,110.585857991
8320,91.9022458804
8321,114.518864557
8323,92.1740944873
8325,92.6642314785
8326,110.715787389
8328,109.552649356
8330,109.932297026
8331,92.3116051834
8332,118.392320059
8334,92.5227475133
8338,92.4913073904
8339,93.343156582
8341,91.5769653065
8345,110.729613795
8346,92.4631839301
8347,102.658000708
8349,93.7217414128
8351,92.5677143144
8352,111.137868957
8353,109.596034229
8355,111.599424836
8358,109.42828727
8359,110.455710529
8360,92.6966006787
8361,109.932924242
8363,103.309136061
8364,92.569931259
8365,92.7258927248
8366,102.306452835
8370,109.699716417
8372,92.5797398826
8376,93.235448577
8377,110.236543877
8379,109.590114329
8380,92.1347460354
8381,111.046757726
8386,90.4979209358
8388,101.625814462
8389,92.2946882734
8391,110.697734417
8394,93.2153335024
8396,103.236648339
8398,101.869590502
8400,111.486119694
8401,92.30467704
8404,91.5767642402
8407,95.9026628715
8408,111.766886398
8409,109.828155308
8410,103.110085408
8411,95.309850766
8413,95.6228136486
8414,110.253317444
8416,95.102341576
